Gene_acc,Gene_id,bsf_median,pcf_median,rank_bsf_median,rank_pcf_median,Desc,Protein IDs
578,Tb927.10.10390,7.693718251431596,7.725271181951313,6335.0,6450.0,trypanothione reductase,Tb927.10.10390:mRNA-p1
579,Tb927.10.1040,6.3174761410484495,5.690901553121458,4588.0,3347.0,"serine peptidase, Clan SC, Family S10",Tb927.10.1040:mRNA-p1
580,Tb927.10.10400,5.328808488276637,6.436687251950893,2095.0,5307.0,Mitochondrial ribosomal protein S11,Tb927.10.10400:mRNA-p1
581,Tb927.10.10410,4.6999705956472395,4.9093898375294565,651.0,706.0,"DNA replication licensing factor MCM8, putative",Tb927.10.10410:mRNA-p1;Tb11.v5.0535.1-p1
582,Tb927.10.10420,6.482609913465105,6.550542487698153,4960.0,5483.0,"monothiol glutaredoxin, putative",Tb927.10.10420:mRNA-p1
583,Tb927.10.10590,9.027126899446339,9.076364600457387,6634.0,6642.0,"histone H2B, putative",Tb927.10.10590:mRNA-p1;Tb927.10.10580:mRNA-p1;Tb927.10.10570:mRNA-p1;Tb927.10.10560:mRNA-p1;Tb927.10.10550:mRNA-p1;Tb927.10.10540:mRNA-p1;Tb927.10.10530:mRNA-p1;Tb927.10.10520:mRNA-p1;Tb927.10.10510:mRNA-p1;Tb927.10.10500:mRNA-p1;Tb927.10.10490:mRNA-p1;Tb927.10.10480:mRNA-p1;Tb927.10.10470:mRNA-p1;Tb927.10.10460:mRNA-p1;Tb927.10.10445:mRNA-p1
584,Tb927.10.1050,7.191260343056082,6.831591311633171,5980.0,5846.0,"serine peptidase, Clan SC, Family S10",Tb927.10.1050:mRNA-p1;Tb11.v5.0638.1-p1;Tb927.10.1030:mRNA-p1
585,Tb927.10.1060,7.661657485969377,7.8909838420216,6329.0,6507.0,"T-complex protein 1, delta subunit, putative",Tb927.10.1060:mRNA-p1
586,Tb927.10.10600,5.986789319987807,5.393554156579768,3803.0,2359.0,"ARP2/3 complex 16kDa subunit, putative",Tb927.10.10600:mRNA-p1
587,Tb927.10.10610,6.876378644544122,5.497222348051696,5596.0,2692.0,"protein tyrosine phosphatase, putative",Tb927.10.10610:mRNA-p1
588,Tb927.10.10620,6.575910180421297,6.427098303354184,5125.0,5293.0,"hypothetical protein, conserved",Tb927.10.10620:mRNA-p1
589,Tb927.10.10630,6.456488158484637,5.576680432970732,4903.0,2974.0,"hypothetical protein, conserved",Tb927.10.10630:mRNA-p1
590,Tb927.10.10640,4.940214186175964,5.918193110466819,1105.0,4141.0,"hypothetical protein, conserved",Tb927.10.10640:mRNA-p1
591,Tb927.10.10650,5.051653323783273,5.378043163978632,1363.0,2300.0,"cytosolic Fe-S cluster assembly factor NAR1, putative",Tb927.10.10650:mRNA-p1
592,Tb927.10.10690,5.560788461715132,4.793081930739276,2656.0,477.0,"CEP19-like protein, putative",Tb927.10.10690:mRNA-p1
593,Tb927.10.1070,6.801787304562383,6.973604689535432,5473.0,5982.0,cdc2-related kinase 1,Tb927.10.1070:mRNA-p1
594,Tb927.10.10700,5.885055808878168,6.404692657554757,3547.0,5243.0,splicing factor Prp31,Tb927.10.10700:mRNA-p1
595,Tb927.10.10710,4.516889710510599,4.666300209878172,323.0,288.0,"hypothetical protein, conserved",Tb927.10.10710:mRNA-p1
596,Tb927.10.10720,6.367389338968058,6.215797034139284,4698.0,4878.0,"Tetraspanin family, putative",Tb927.10.10720:mRNA-p1
597,Tb927.10.10730,6.750190602232797,5.354250295578605,5405.0,2199.0,RNA Interference Factor 5,Tb927.10.10730:mRNA-p1
598,Tb927.10.10740,5.671515866016858,5.18401807003151,2992.0,1585.0,"hypothetical protein, conserved",Tb927.10.10740:mRNA-p1
599,Tb927.10.10750,4.24337534478111,4.64591262349163,93.0,251.0,"metallo-peptidase, Clan MC, Family M14, putative",Tb927.10.10750:mRNA-p1
600,Tb927.10.10780,6.434787632197445,6.146952243888369,4856.0,4722.0,"hypothetical protein, conserved",Tb927.10.10780:mRNA-p1
601,Tb927.10.1090,7.91875833610129,7.75842363582792,6437.0,6462.0,"40S ribosomal protein S23, putative",Tb927.10.1090:mRNA-p1;Tb927.10.1080:mRNA-p1
602,Tb927.10.10800,5.783987966157318,5.962610520615056,3270.0,4244.0,"palmitoyl acyltransferase 2, putative",Tb927.10.10800:mRNA-p1
603,Tb927.10.10810,4.407628890820641,4.31257014128142,208.0,32.0,adenosine deaminase-like protein,Tb927.10.10810:mRNA-p1
604,Tb927.10.10820,4.479298113076174,4.919629490536255,273.0,727.0,"hypothetical protein, conserved",Tb927.10.10820:mRNA-p1
605,Tb927.10.10830,6.99967274813174,6.144501370335206,5757.0,4716.0,RGG-containing protein 2,Tb927.10.10830:mRNA-p1
606,Tb927.10.10840,5.975640256348044,5.397179693260653,3771.0,2377.0,Enriched in surface-labeled proteome protein 15,Tb927.10.10840:mRNA-p1;Tb11.v5.0423.1-p1
607,Tb927.10.10850,7.210644019647011,6.997872149556092,5994.0,6007.0,Protein argonaute-1,Tb927.10.10850:mRNA-p1
608,Tb927.10.10870,5.186232116283596,5.359756680950652,1720.0,2223.0,"CMGC family protein kinase, putative",Tb927.10.10870:mRNA-p1
609,Tb927.10.10880,6.877199243020692,6.58811587735246,5597.0,5544.0,"ATP-binding cassette sub-family F member 1, putative",Tb927.10.10880:mRNA-p1
610,Tb927.10.10990,4.702763084120174,5.020963003146766,658.0,1027.0,predicted WD40 repeat protein,Tb927.10.10990:mRNA-p1
611,Tb927.10.1100,8.26041753144349,7.224052172669859,6542.0,6183.0,"60S ribosomal protein L9, putative",Tb927.10.1100:mRNA-p1;Tb927.6.4690:mRNA-p1
612,Tb927.10.11000,4.871709998993153,5.102726912057982,975.0,1327.0,"hypothetical protein, conserved",Tb927.10.11000:mRNA-p1
613,Tb927.10.11020,6.175433444032862,5.329583151706802,4251.0,2106.0,"DNA mismatch repair protein MSH2, putative",Tb927.10.11020:mRNA-p1;Tb11.v5.0547.1-p1
614,Tb927.10.11030,6.877959757204884,6.945413763865288,5598.0,5961.0,Archaic translocase of outer membrane 11 kDa subunit,Tb927.10.11030:mRNA-p1
615,Tb927.10.11050,4.8139445719142735,5.3600417417078905,862.0,2226.0,"LSU ribosomal protein, mitochondrial, putative",Tb927.10.11050:mRNA-p1
616,Tb927.10.11060,4.894433871610946,5.685295393496595,1020.0,3330.0,"hypothetical protein, conserved",Tb927.10.11060:mRNA-p1
617,Tb927.10.11070,5.367876451790009,4.954084397591539,2201.0,824.0,"hypothetical protein, conserved",Tb927.10.11070:mRNA-p1
618,Tb927.10.11080,6.873032570182281,5.952528337307926,5591.0,4221.0,paraflagellar rod protein,Tb927.10.11080:mRNA-p1
619,Tb927.10.11090,4.019244600733762,4.966937394478626,5.0,860.0,"hypothetical protein, conserved",Tb927.10.11090:mRNA-p1
620,Tb927.10.11100,5.787542840225791,4.928919180014108,3286.0,760.0,"deoxyribodipyrimidine photo-lyase, putative",Tb927.10.11100:mRNA-p1
621,Tb927.10.11110,4.291521631564727,4.424652302535938,112.0,82.0,"hypothetical protein, conserved",Tb927.10.11110:mRNA-p1
622,Tb927.10.11120,4.686230332750937,4.952459518741047,623.0,820.0,"hypothetical protein, conserved",Tb927.10.11120:mRNA-p1
623,Tb927.10.11130,5.333331352343831,5.163341000592746,2112.0,1518.0,"SET domain containing protein, putative",Tb927.10.11130:mRNA-p1
624,Tb927.10.11140,5.808313521971325,4.91355371392897,3329.0,716.0,"hypothetical protein, conserved",Tb927.10.11140:mRNA-p1
625,Tb927.10.11150,6.744343728393736,5.672377166164136,5394.0,3286.0,"hypothetical protein, conserved",Tb927.10.11150:mRNA-p1
626,Tb927.10.11160,5.128976587307615,5.517398172979685,1581.0,2773.0,"NFU2 iron-sulfur cluster scaffold homolog, mitochondrial",Tb927.10.11160:mRNA-p1
627,Tb927.10.11170,5.161631504578834,4.446394963552521,1671.0,92.0,"hypothetical protein, conserved",Tb927.10.11170:mRNA-p1
628,Tb927.10.11180,5.737539575822523,5.717063821498974,3158.0,3452.0,"Ubiquitin-like modifier-activating enzyme ATG7, putative",Tb927.10.11180:mRNA-p1
629,Tb927.10.11190,4.490246887251692,4.940111779138729,291.0,786.0,"tRNA-splicing ligase RtcB, putative",Tb927.10.11190:mRNA-p1
630,Tb927.10.1120,5.0169043479965945,4.899874065030962,1300.0,686.0,"hypothetical protein, conserved",Tb927.10.1120:mRNA-p1
631,Tb927.10.11200,5.498227452206972,5.515743280716779,2492.0,2762.0,"hypothetical protein, conserved",Tb927.10.11200:mRNA-p1
632,Tb927.10.11210,5.933954152498142,6.571439581829101,3677.0,5519.0,"hypothetical protein, conserved",Tb927.10.11210:mRNA-p1
633,Tb927.10.11220,5.901313123172003,7.399230932767523,3594.0,6282.0,procyclic form surface phosphoprotein,Tb927.10.11220:mRNA-p1
634,Tb927.10.11230,5.687355970257557,5.38745903646648,3043.0,2341.0,"Ras-induced vulval development antagonist, putative",Tb927.10.11230:mRNA-p1
635,Tb927.10.11250,6.585294816395557,6.465368083125945,5144.0,5352.0,Coiled-coil domain-containing protein 40 homolog,Tb927.10.11250:mRNA-p1;Tb11.v5.0575.1-p1
636,Tb927.10.11260,4.709315543722536,5.923428038061405,669.0,4156.0,"SSU ribosomal protein, mitochondrial, putative",Tb927.10.11260:mRNA-p1
637,Tb927.10.11270,5.085923040860304,5.79073063072926,1450.0,3693.0,"RNA-binding protein, putative",Tb927.10.11270:mRNA-p1
638,Tb927.10.11300,8.466883974853367,8.480556710446207,6591.0,6619.0,"paraflagellar rod component, putative",Tb927.10.11300:mRNA-p1
639,Tb927.10.11310,7.415132400053786,6.214621037339938,6188.0,4875.0,intraflagellar transport protein 57/55,Tb927.10.11310:mRNA-p1
640,Tb927.10.11330,6.009758353782977,5.930168074606429,3866.0,4176.0,"EF-hand domain pair, putative",Tb927.10.11330:mRNA-p1
641,Tb927.10.11340,5.539557255314737,5.459483919373748,2595.0,2577.0,"hypothetical protein, conserved",Tb927.10.11340:mRNA-p1;Tb11.v5.0604.1-p1
642,Tb927.10.11350,5.156319862100648,5.500705293159104,1658.0,2702.0,"LSU ribosomal protein, mitochondrial, putative",Tb927.10.11350:mRNA-p1
643,Tb927.10.11360,5.965979175395756,5.184649867567727,3755.0,1589.0,"protein phosphatase 2A regulatory subunit, putative",Tb927.10.11360:mRNA-p1;Tb11.v5.0674.1-p1
644,Tb927.10.11370,5.311182450203947,6.387570097518817,2049.0,5216.0,"hypothetical protein, conserved",Tb927.10.11370:mRNA-p1
645,Tb927.10.11380,5.759555642074093,6.026406567581087,3210.0,4426.0,"hypothetical protein, conserved",Tb927.10.11380:mRNA-p1
646,Tb927.10.11390,8.304714758476658,8.209506949435918,6562.0,6579.0,"60S ribosomal protein L6, putative",Tb927.10.11390:mRNA-p1
647,Tb927.10.11400,6.157111004061066,5.89522310500483,4201.0,4067.0,"WD domain, G-beta repeat, putative",Tb927.10.11400:mRNA-p1
648,Tb927.10.11410,5.523753645944862,4.967843063137934,2557.0,861.0,"hypothetical protein, conserved",Tb927.10.11410:mRNA-p1
649,Tb927.10.11420,4.584783441237395,5.129603641681307,432.0,1413.0,"hypothetical protein, conserved",Tb927.10.11420:mRNA-p1
650,Tb927.10.11430,5.445395321219482,5.496337786146272,2380.0,2689.0,"hypothetical protein, conserved",Tb927.10.11430:mRNA-p1
651,Tb927.10.11440,4.27982820750853,4.492137767074885,104.0,127.0,"G1 cyclin CycE4, putative",Tb927.10.11440:mRNA-p1;Tb11.v5.0646.1-p1
652,Tb927.10.11450,5.613809137462301,4.953899383925955,2823.0,823.0,"TFIIF-stimulated CTD phosphatase, putative",Tb927.10.11450:mRNA-p1
653,Tb927.10.11480,4.570166925266332,4.482618729151585,413.0,116.0,"hypothetical protein, conserved",Tb927.10.11480:mRNA-p1
654,Tb927.10.11500,4.706098690670412,5.726948913314304,661.0,3487.0,conserved protein,Tb927.10.11500:mRNA-p1
655,Tb927.10.11510,6.244849484116345,5.884316875824285,4412.0,4038.0,"hypothetical protein, conserved",Tb927.10.11510:mRNA-p1
656,Tb927.10.11520,6.484753698328058,7.042135596372618,4967.0,6047.0,mitochondrial import inner membrane translocase subunit tim13,Tb927.10.11520:mRNA-p1
657,Tb927.10.11530,6.942269054024378,6.952458963530976,5685.0,5963.0,"hypothetical protein, conserved",Tb927.10.11530:mRNA-p1
658,Tb927.9.6070,8.28527606422756,8.243239068006115,6555.0,6585.0,"40S ribosomal protein S3, putative",Tb927.9.6070:mRNA-p1;Tb927.10.11540:mRNA-p1
659,Tb927.10.11550,4.640533247976733,5.082286003459263,534.0,1241.0,"hypothetical protein, conserved",Tb927.10.11550:mRNA-p1
660,Tb927.10.11570,5.050066191600582,5.6257648728488165,1361.0,3129.0,"hypothetical protein, conserved",Tb927.10.11570:mRNA-p1
661,Tb927.10.11580,5.363302121339005,4.916516524978925,2191.0,723.0,predicted WD40 repeat protein,Tb927.10.11580:mRNA-p1
662,Tb927.10.11590,6.73525756337873,5.933280424840171,5382.0,4184.0,"nicotinate phosphoribosyltransferase, putative",Tb927.10.11590:mRNA-p1
663,Tb927.10.11600,5.609767834002803,5.3989005430827985,2806.0,2383.0,"hypothetical protein, conserved",Tb927.10.11600:mRNA-p1;Tb11.v5.0856.1-p1
664,Tb927.10.11610,6.282985981108795,5.682434477785278,4505.0,3322.0,SKP1-like protein,Tb927.10.11610:mRNA-p1
665,Tb927.10.11620,4.496757072542458,4.7107048586502245,300.0,347.0,"calcium-transporting ATPase, putative",Tb927.10.11620:mRNA-p1;Tb11.v5.0712.1-p1
666,Tb927.10.11630,4.569982981277673,5.095848838907122,412.0,1309.0,"PSP1 C-terminal conserved region, putative",Tb927.10.11630:mRNA-p1
667,Tb927.10.11660,6.154973601463471,5.856413137587266,4198.0,3927.0,"hypothetical protein, conserved",Tb927.10.11660:mRNA-p1
668,Tb927.10.11670,4.690085593716612,5.135840642710677,628.0,1435.0,"hypothetical protein, conserved",Tb927.10.11670:mRNA-p1
669,Tb927.10.11680,5.595842351207412,4.929822069657469,2771.0,765.0,Voltage-gated Chloride channel Like 2,Tb927.10.11680:mRNA-p1
670,Tb927.10.11690,5.889160239573063,5.2966609461665985,3559.0,1983.0,"YEATS family, putative",Tb927.10.11690:mRNA-p1
671,Tb927.10.1170,7.2853110374568555,6.409497333037748,6080.0,5255.0,intraflagellar transport protein 172,Tb927.10.1170:mRNA-p1;Tb11.0560:mRNA-p1;Tb11.v5.0858.1-p1
672,Tb927.10.11700,7.347072170149879,6.630373439863382,6135.0,5587.0,"guanylate kinase, putative",Tb927.10.11700:mRNA-p1
673,Tb927.10.11720,5.759745198562586,5.417680007454079,3211.0,2456.0,"CW-type Zinc Finger, putative",Tb927.10.11720:mRNA-p1
674,Tb927.10.11730,5.241775004007595,4.822749833610076,1877.0,539.0,"zinc finger protein family member, putative",Tb927.10.11730:mRNA-p1
675,Tb927.10.11750,5.778787294280462,5.819668224988022,3255.0,3792.0,"hypothetical protein, conserved",Tb927.10.11750:mRNA-p1
676,Tb927.10.11760,6.992858065567811,6.978952637262381,5749.0,5992.0,pumilio/PUF RNA binding protein 6,Tb927.10.11760:mRNA-p1
677,Tb927.10.11770,5.615980576602334,6.153345019311591,2833.0,4743.0,succinate dehydrogenase cytochrome B subunit,Tb927.10.11770:mRNA-p1
678,Tb927.10.11780,6.020131980901304,5.0597043924864,3896.0,1159.0,"hypothetical protein, conserved",Tb927.10.11780:mRNA-p1
679,Tb927.10.1180,5.322944275973863,4.782979857499945,2077.0,459.0,"hypothetical protein, conserved",Tb927.10.1180:mRNA-p1
680,Tb927.10.11800,6.454806008261219,6.301720203120439,4902.0,5053.0,"Axonemal inner arm dynein light chain, putative",Tb927.10.11800:mRNA-p1
681,Tb927.10.11810,5.2334305154534055,5.031933386642353,1850.0,1060.0,"hypothetical protein, conserved",Tb927.10.11810:mRNA-p1
682,Tb927.10.11820,4.6611169498544305,5.066981457254131,575.0,1185.0,kinetoplast ribosomal PPR-repeat containing protein 17,Tb927.10.11820:mRNA-p1
683,Tb927.10.11830,4.418864056470626,4.4069811961130725,218.0,76.0,"hypothetical protein, conserved",Tb927.10.11830:mRNA-p1
684,Tb927.10.11840,4.919324923925591,4.616509415002251,1064.0,219.0,"WD domain, G-beta repeat, putative",Tb927.10.11840:mRNA-p1
685,Tb927.10.11850,5.530904014813894,5.341359329448422,2573.0,2151.0,"WD domain, G-beta repeat, putative",Tb927.10.11850:mRNA-p1
686,Tb927.10.11860,5.376285362181715,5.71932879932304,2220.0,3459.0,"Cornifin (SPRR) family, putative",Tb927.10.11860:mRNA-p1
687,Tb927.10.11870,6.137873885321265,6.421159136038005,4155.0,5279.0,Guide RNA binding complex protein 5,Tb927.10.11870:mRNA-p1
688,Tb927.10.11880,5.217563779548674,4.681642624260077,1795.0,310.0,"hypothetical protein, conserved",Tb927.10.11880:mRNA-p1
689,Tb927.10.11890,5.689162940018352,5.8877588881193414,3048.0,4047.0,"hypothetical protein, conserved",Tb927.10.11890:mRNA-p1
690,Tb927.10.11900,5.453470445843682,6.37416684714877,2397.0,5189.0,MICOS complex subunit MIC20,Tb927.10.11900:mRNA-p1
691,Tb927.10.11910,4.990970949876638,5.297107948214729,1242.0,1984.0,"major facilitator superfamily, putative",Tb927.10.11910:mRNA-p1
692,Tb927.10.11930,7.329029881963232,7.2023104490125025,6119.0,6159.0,beta-D-hydroxybutyrate dehydrogenase,Tb927.10.11930:mRNA-p1
693,Tb927.10.11950,5.829119691539256,5.728574056260367,3382.0,3493.0,"hypothetical protein, conserved",Tb927.10.11950:mRNA-p1
694,Tb927.10.11960,5.586093554027442,5.359954545914227,2740.0,2225.0,"hypothetical protein, conserved",Tb927.10.11960:mRNA-p1
695,Tb927.10.11970,5.0203328622613235,7.558013086673402,1306.0,6379.0,glutamine aminotransferase (GlnAT),Tb927.10.11970:mRNA-p1
696,Tb927.10.11980,4.481698684712492,5.021174721816099,278.0,1030.0,QA-SNARE protein putative,Tb927.10.11980:mRNA-p1
697,Tb927.10.11990,5.6225811042874065,5.994457969158565,2862.0,4345.0,"60S ribosome subunit biogenesis protein NIP7, putative",Tb927.10.11990:mRNA-p1
698,Tb927.10.12000,6.130688289424887,6.825151858487231,4147.0,5839.0,"iron-sulfur cluster assembly protein, putative",Tb927.10.12000:mRNA-p1
699,Tb927.10.12010,6.663351359219559,5.384199206101456,5273.0,2324.0,"hypothetical protein, conserved",Tb927.10.12010:mRNA-p1
700,Tb927.10.12020,4.854912784561143,5.484889024800052,937.0,2653.0,"recA bacterial DNA recombination protein, putative",Tb927.10.12020:mRNA-p1
701,Tb927.10.12030,7.009160179076465,6.724056393295606,5765.0,5726.0,"hypothetical protein, conserved",Tb927.10.12030:mRNA-p1
702,Tb927.10.12050,5.586715395828135,5.962610974904099,2743.0,4245.0,"LSU ribosomal protein, mitochondrial, putative",Tb927.10.12050:mRNA-p1
703,Tb927.10.12060,4.577993432314728,4.864713167399659,423.0,614.0,"hypothetical protein, conserved",Tb927.10.12060:mRNA-p1
704,Tb927.10.12090,7.09476590305975,6.429296687799043,5858.0,5296.0,"RNA-binding protein, putative",Tb927.10.12090:mRNA-p1
705,Tb927.10.1210,6.365634569329526,6.228065047343037,4694.0,4906.0,"katanin, putative",Tb927.10.1210:mRNA-p1;Tb11.v5.0486.1-p1
706,Tb927.10.12100,6.3633021302324355,5.808812578640596,4688.0,3760.0,RNA-binding protein 7B,Tb927.10.12100:mRNA-p1
707,Tb927.10.12110,6.001168678368292,5.702605187975851,3838.0,3403.0,"hypothetical protein, conserved",Tb927.10.12110:mRNA-p1
708,Tb927.10.12120,5.3431276845639735,4.661240959637353,2135.0,279.0,"hypothetical protein, conserved",Tb927.10.12120:mRNA-p1;Tb11.v5.0505.1-p1;Tb11.v5.0506.1-p1
709,Tb927.10.12130,5.971649529563811,5.914158035621237,3769.0,4129.0,"Ubiquitin family, putative",Tb927.10.12130:mRNA-p1
710,Tb927.10.12170,5.353062330190816,5.379638591582899,2164.0,2306.0,"RAB-interacting protein, putative",Tb927.10.12170:mRNA-p1
711,Tb927.10.12180,6.336588964845642,5.857258314153532,4631.0,3932.0,"hypothetical protein, conserved",Tb927.10.12180:mRNA-p1
712,Tb927.10.12190,6.38832689050478,5.845925038281275,4741.0,3883.0,"RAB-interacting protein, putative",Tb927.10.12190:mRNA-p1
713,Tb927.10.12200,5.028432053869335,5.344490131528384,1321.0,2163.0,"hypothetical protein, conserved",Tb927.10.12200:mRNA-p1
714,Tb927.10.12210,5.564092303752355,6.555466731945915,2664.0,5490.0,"ribulose-5-phosphate 3-epimerase, putative",Tb927.10.12210:mRNA-p1
715,Tb927.10.12220,4.457190361745629,5.069825457878424,251.0,1201.0,"hypothetical protein, conserved",Tb927.10.12220:mRNA-p1
716,Tb927.10.12230,4.859305093753914,5.271929395323261,947.0,1892.0,"hypothetical protein, conserved",Tb927.10.12230:mRNA-p1
717,Tb927.10.12240,6.54405562843164,6.90442881806379,5074.0,5925.0,"3-ketoacyl-CoA reductase, putative",Tb927.10.12240:mRNA-p1
718,Tb927.10.12250,4.55781977501062,4.852913604463765,389.0,592.0,"hypothetical protein, conserved",Tb927.10.12250:mRNA-p1
719,Tb927.10.12260,6.521493108343639,7.674657841991467,5032.0,6424.0,"cytosolic nonspecific dipeptidase, putative",Tb927.10.12260:mRNA-p1
720,Tb927.10.12270,5.137965393431191,5.38447835406548,1603.0,2326.0,"methyltransferase domain containing protein, putative",Tb927.10.12270:mRNA-p1
721,Tb927.10.12290,6.268381332707483,5.7087881749991825,4474.0,3427.0,"UDP-Gal or UDP-GlcNAc-dependent glycosyltransferase, putative",Tb927.10.12290:mRNA-p1
722,Tb927.10.1230,6.714721046603748,5.833066385142135,5351.0,3844.0,Enriched in surface-labeled proteome protein 23,Tb927.10.1230:mRNA-p1
723,Tb927.10.12320,4.463851599665366,4.384019161078868,257.0,62.0,hypothetical protein,Tb927.10.12320:mRNA-p1
724,Tb927.10.12330,7.106209148199646,6.45703649135815,5880.0,5338.0,"zinc finger protein family member, putative",Tb927.10.12330:mRNA-p1
725,Tb927.10.12350,5.199796742933635,5.42800429874853,1748.0,2484.0,"hypothetical protein, conserved",Tb927.10.12350:mRNA-p1
726,Tb927.10.12360,7.137535244445947,6.742438772354745,5922.0,5751.0,"hypothetical protein, conserved",Tb927.10.12360:mRNA-p1
727,Tb927.10.12370,4.35743488788031,6.111249682238786,156.0,4628.0,gamma-glutamylcysteine synthetase,Tb927.10.12370:mRNA-p1
728,Tb927.10.12390,6.423558378061381,6.379334463850401,4833.0,5199.0,"hypothetical protein, conserved",Tb927.10.12390:mRNA-p1
729,Tb927.10.1240,5.11670407197093,5.1370496449728025,1542.0,1440.0,"hypothetical protein, conserved",Tb927.10.1240:mRNA-p1
730,Tb927.10.12400,4.911744038006514,6.523236487598779,1051.0,5437.0,"membrane transporter protein, putative",Tb927.10.12400:mRNA-p1
731,Tb927.10.12410,7.346549367319026,7.070766242135634,6134.0,6066.0,"hypothetical protein, conserved",Tb927.10.12410:mRNA-p1
732,Tb927.10.12420,5.575640611397106,5.198934700746776,2709.0,1637.0,predicted S. cerevisiae Got1 homologue,Tb927.10.12420:mRNA-p1
